Name,Complex
3655,ITGA6-ITGB1-CD151 complex
977,ITGA6-ITGB1-CD151 complex
3688,ITGA6-ITGB1 complex
3655,ITGA6-ITGB1 complex
3688,ITGB1-RAP1A-PKD1 complex
5906,ITGB1-RAP1A-PKD1 complex
5310,ITGB1-RAP1A-PKD1 complex
3688,ITGA4-ITGB1-EMILIN1 complex
3676,ITGA4-ITGB1-EMILIN1 complex
11117,ITGA4-ITGB1-EMILIN1 complex
3688,ITGA4-ITGB1 complex
3676,ITGA4-ITGB1 complex
3688,ITGA4-ITGB1-CD81 complex
3676,ITGA4-ITGB1-CD81 complex
975,ITGA4-ITGB1-CD81 complex
3688,ITGA4-ITGB1-CD53 complex
3676,ITGA4-ITGB1-CD53 complex
963,ITGA4-ITGB1-CD53 complex
3688,ITGA4-ITGB1-VCAM1 complex
3676,ITGA4-ITGB1-VCAM1 complex
7412,ITGA4-ITGB1-VCAM1 complex
3688,ITGA4-ITGB1-JAM2 complex
3676,ITGA4-ITGB1-JAM2 complex
58494,ITGA4-ITGB1-JAM2 complex
3688,ITGA4-ITGB1-CD47 complex
3676,ITGA4-ITGB1-CD47 complex
961,ITGA4-ITGB1-CD47 complex
3688,ITGA4-ITGB1-CD63 complex
967,ITGA4-ITGB1-CD63 complex
3676,ITGA4-ITGB1-CD63 complex
3688,ITGA4-ITGB1-PXN complex
3676,ITGA4-ITGB1-PXN complex
5829,ITGA4-ITGB1-PXN complex
3688,ITGA4-ITGB1-THBS1 complex
7057,ITGA4-ITGB1-THBS1 complex
3676,ITGA4-ITGB1-THBS1 complex
3688,ITGA4-ITGB1-THBS2 complex
3676,ITGA4-ITGB1-THBS2 complex
7058,ITGA4-ITGB1-THBS2 complex
3688,ITGA2-ITGB1-CD47 complex
3673,ITGA2-ITGB1-CD47 complex
961,ITGA2-ITGB1-CD47 complex
1101,ITGA2-ITGB1-CHAD complex
3688,ITGA2-ITGB1-CHAD complex
3673,ITGA2-ITGB1-CHAD complex
3688,ITGA2-ITGB1-COL6A3 complex
1293,ITGA2-ITGB1-COL6A3 complex
3673,ITGA2-ITGB1-COL6A3 complex
3688,ITGA2-ITGB1 complex
3673,ITGA2-ITGB1 complex
3688,ITGA1-ITGB1-COL6A3 complex
1293,ITGA1-ITGB1-COL6A3 complex
3672,ITGA1-ITGB1-COL6A3 complex
3688,ITGA1-ITGB1-PTPN2 complex
5771,ITGA1-ITGB1-PTPN2 complex
3672,ITGA1-ITGB1-PTPN2 complex
3688,ITGAV-ITGB1 complex
3685,ITGAV-ITGB1 complex
3491,ITGA6-ITGB1-CYR61 complex
3688,ITGA6-ITGB1-CYR61 complex
3655,ITGA6-ITGB1-CYR61 complex
3688,ITGA8-ITGB1 complex
8516,ITGA8-ITGB1 complex
3688,ITGA9-ITGB1-ADAM9 complex
8754,ITGA9-ITGB1-ADAM9 complex
3680,ITGA9-ITGB1-ADAM9 complex
3688,ITGA9-ITGB1-VCAM1 complex
7412,ITGA9-ITGB1-VCAM1 complex
3680,ITGA9-ITGB1-VCAM1 complex
3688,ITGA9-ITGB1-TNC complex
3371,ITGA9-ITGB1-TNC complex
3680,ITGA9-ITGB1-TNC complex
3688,ITGB1-ITGA9 complex
3680,ITGB1-ITGA9 complex
3688,ITGA9-ITGB1-ADAM15 complex
8751,ITGA9-ITGB1-ADAM15 complex
3680,ITGA9-ITGB1-ADAM15 complex
2277,ITGA9-ITGB1-FIGF complex
3688,ITGA9-ITGB1-FIGF complex
3680,ITGA9-ITGB1-FIGF complex
8038,ITGA9-ITGB1-ADAM12 complex
3688,ITGA9-ITGB1-ADAM12 complex
3680,ITGA9-ITGB1-ADAM12 complex
1956,Multiprotein complex (monoubiquitination)
868,Multiprotein complex (monoubiquitination)
7314,Multiprotein complex (monoubiquitination)
30011,Multiprotein complex (monoubiquitination)
1956,"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated"
867,"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated"
6456,"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated"
30011,"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated"
30011,CIN85-SH3GL2 complex
6456,CIN85-SH3GL2 complex
4233,"MET-CIN85-SH3GL3-CBL complex, HGF stimulated"
867,"MET-CIN85-SH3GL3-CBL complex, HGF stimulated"
30011,"MET-CIN85-SH3GL3-CBL complex, HGF stimulated"
6457,"MET-CIN85-SH3GL3-CBL complex, HGF stimulated"
30011,CIN85-SH3GL3 complex
6457,CIN85-SH3GL3 complex
857,Caveolin-1 homodimer complex
2099,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
6714,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
5295,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
9564,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex
6714,SRC-PRKCD-CDCP1 complex
5580,SRC-PRKCD-CDCP1 complex
64866,SRC-PRKCD-CDCP1 complex
5156,CRKL-PDGFRA-CRK-RAPGEF1 complex
1398,CRKL-PDGFRA-CRK-RAPGEF1 complex
1399,CRKL-PDGFRA-CRK-RAPGEF1 complex
2889,CRKL-PDGFRA-CRK-RAPGEF1 complex
867,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
5295,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
1398,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
9564,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
2885,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
6654,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
30011,"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)"
10755,GIPC1-LHCGR complex
3973,GIPC1-LHCGR complex
10755,GIPC1-NTRK1-RGS19 complex
4914,GIPC1-NTRK1-RGS19 complex
10287,GIPC1-NTRK1-RGS19 complex
259197,NCR3-CD247 complex
919,NCR3-CD247 complex
7456,ZAP70-CRKL-WIPF1-WAS complex
7454,ZAP70-CRKL-WIPF1-WAS complex
7535,ZAP70-CRKL-WIPF1-WAS complex
1399,ZAP70-CRKL-WIPF1-WAS complex
7456,CRKL-WIPF1-WAS complex
7454,CRKL-WIPF1-WAS complex
1399,CRKL-WIPF1-WAS complex
8976,N-WASp homomer
2064,ERBB2-MEMO-SHC complex
6464,ERBB2-MEMO-SHC complex
7795,ERBB2-MEMO-SHC complex
27040,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
7409,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
5335,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
867,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
5295,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
2885,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
3937,"LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated"
867,"Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated"
2885,"Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated"
3937,"Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated"
867,"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated"
6464,"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated"
2885,"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated"
3937,"SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated"
4067,PLC-gamma-2-SLP-76-Lyn-Grb2 complex
5336,PLC-gamma-2-SLP-76-Lyn-Grb2 complex
2885,PLC-gamma-2-SLP-76-Lyn-Grb2 complex
3937,PLC-gamma-2-SLP-76-Lyn-Grb2 complex
5336,"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated"
5578,"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated"
5337,"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated"
2885,BCR-ABL (p210 fusion protein)-GRB2 complex
4233,HGF-Met complex
3082,HGF-Met complex
1956,EGFR-CBL-GRB2 complex
867,EGFR-CBL-GRB2 complex
2885,EGFR-CBL-GRB2 complex
27040,PLC-gamma-1-SLP-76-SOS1-LAT complex
5335,PLC-gamma-1-SLP-76-SOS1-LAT complex
6654,PLC-gamma-1-SLP-76-SOS1-LAT complex
3937,PLC-gamma-1-SLP-76-SOS1-LAT complex
5156,"PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated"
5335,"PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated"
5295,"PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated"
5781,"PDGFRA-PLC-gamma-1-PI3K-SHP-2 complex, PDGF stimulated"
3932,p56(LCK)-CAML complex
819,p56(LCK)-CAML complex
2534,FGFR2-c-Cbl-Lyn-Fyn complex
4067,FGFR2-c-Cbl-Lyn-Fyn complex
2263,FGFR2-c-Cbl-Lyn-Fyn complex
867,FGFR2-c-Cbl-Lyn-Fyn complex
2534,"p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated"
7525,"p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated"
4067,"p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated"
5921,"p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated"
3932,"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)"
2534,"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)"
4067,"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)"
931,"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)"
5868,RAB5-EEA1 complex
8411,RAB5-EEA1 complex
5868,Class C VPS/HOPS complex
8411,Class C VPS/HOPS complex
23339,Class C VPS/HOPS complex
64601,Class C VPS/HOPS complex
55823,Class C VPS/HOPS complex
57617,Class C VPS/HOPS complex
930,CD19-Vav-PI 3-kinase (p85 subunit) complex
7409,CD19-Vav-PI 3-kinase (p85 subunit) complex
5295,CD19-Vav-PI 3-kinase (p85 subunit) complex
3643,Sam68-p85 P13K-IRS-1-IR signaling complex
5295,Sam68-p85 P13K-IRS-1-IR signaling complex
3667,Sam68-p85 P13K-IRS-1-IR signaling complex
10657,Sam68-p85 P13K-IRS-1-IR signaling complex
5921,Sam68-p120GAP complex
10657,Sam68-p120GAP complex
332,"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)"
9212,"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)"
3619,"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)"
332,Survivin homodimer complex
6790,RasGAP-AURKA-survivin complex
332,RasGAP-AURKA-survivin complex
5921,RasGAP-AURKA-survivin complex
332,"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)"
55143,"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)"
9212,"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)"
6429,PGC-1-SRp40-SRp55-SRp75 complex
6430,PGC-1-SRp40-SRp55-SRp75 complex
6431,PGC-1-SRp40-SRp55-SRp75 complex
10891,PGC-1-SRp40-SRp55-SRp75 complex
2308,FOXO1-FHL2-SIRT1 complex
2274,FOXO1-FHL2-SIRT1 complex
23411,FOXO1-FHL2-SIRT1 complex
23411,SIRT1 homotrimer complex
2309,"FOXO3-SIRT1 complex, oxidative stress stimulated"
23411,"FOXO3-SIRT1 complex, oxidative stress stimulated"
7936,NELF complex (Negative elongation factor complex)
51497,NELF complex (Negative elongation factor complex)
25920,NELF complex (Negative elongation factor complex)
7469,NELF complex (Negative elongation factor complex)
904,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
4691,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
5430,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
1025,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
53981,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
10891,POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
9282,BRD4 complex
904,BRD4 complex
23476,BRD4 complex
9862,BRD4 complex
1025,BRD4 complex
5469,BRD4 complex
9968,BRD4 complex
9440,BRD4 complex
904,P-TEFb-BRD4-TRAP220 complex
23476,P-TEFb-BRD4-TRAP220 complex
1025,P-TEFb-BRD4-TRAP220 complex
5469,P-TEFb-BRD4-TRAP220 complex
904,P-TEFb-7SKRNA-HEXIM1 complex
10614,P-TEFb-7SKRNA-HEXIM1 complex
1025,P-TEFb-7SKRNA-HEXIM1 complex
6829,"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)"
904,"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)"
1025,"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)"
904,P-TEFb-SKP2 complex
1025,P-TEFb-SKP2 complex
6502,P-TEFb-SKP2 complex
904,"Heterotrimeric complex (CCNT1, CDK9, GRN)"
2896,"Heterotrimeric complex (CCNT1, CDK9, GRN)"
1025,"Heterotrimeric complex (CCNT1, CDK9, GRN)"
10001,CDK8-MED6-PARP1 complex
142,CDK8-MED6-PARP1 complex
1024,CDK8-MED6-PARP1 complex
9443,CCNC-CDK8-MED1-MED6-MED7 xcomplex
10001,CCNC-CDK8-MED1-MED6-MED7 xcomplex
892,CCNC-CDK8-MED1-MED6-MED7 xcomplex
1024,CCNC-CDK8-MED1-MED6-MED7 xcomplex
5469,CCNC-CDK8-MED1-MED6-MED7 xcomplex
892,CCNC-CDK3 complex
1018,CCNC-CDK3 complex
595,BETA2-Cyclin D1 complex
4760,BETA2-Cyclin D1 complex
5430,HES1 promoter corepressor complex
1022,HES1 promoter corepressor complex
3516,HES1 promoter corepressor complex
2033,HES1 promoter corepressor complex
6830,HES1 promoter corepressor complex
1387,HES1 promoter corepressor complex
904,HES1 promoter-Notch enhancer complex
5430,HES1 promoter-Notch enhancer complex
4851,HES1 promoter-Notch enhancer complex
1024,HES1 promoter-Notch enhancer complex
1022,HES1 promoter-Notch enhancer complex
1025,HES1 promoter-Notch enhancer complex
3516,HES1 promoter-Notch enhancer complex
2033,HES1 promoter-Notch enhancer complex
5469,HES1 promoter-Notch enhancer complex
6830,HES1 promoter-Notch enhancer complex
9794,HES1 promoter-Notch enhancer complex
51763,HES1 promoter-Notch enhancer complex
11198,HES1 promoter-Notch enhancer complex
4654,CREBBP-KAT2B-MYOD1 complex
1387,CREBBP-KAT2B-MYOD1 complex
8850,CREBBP-KAT2B-MYOD1 complex
2033,SMAD1-P300 complex
4086,SMAD1-P300 complex
4609,MYC-DNMT3A-ZBTB17 complex
7709,MYC-DNMT3A-ZBTB17 complex
1788,MYC-DNMT3A-ZBTB17 complex
1789,DNMT3B-DNMT3L complex
29947,DNMT3B-DNMT3L complex
29947,"DNMT3L-DNMT3A	complex"
1788,"DNMT3L-DNMT3A	complex"
4609,MYC-MAX-BLOC1S1 complex
4149,MYC-MAX-BLOC1S1 complex
2647,MYC-MAX-BLOC1S1 complex
4609,MYC-MAX complex
4149,MYC-MAX complex
2099,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
1022,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
902,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
4331,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
9112,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
3066,ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
2068,CAK-ERCC2 complex
1022,CAK-ERCC2 complex
902,CAK-ERCC2 complex
4331,CAK-ERCC2 complex
2099,Er-alpha-p53-hdm2 complex
7157,Er-alpha-p53-hdm2 complex
4193,Er-alpha-p53-hdm2 complex
2309,"FOXO3-TP53 complex, oxidative stress stimulated"
7157,"FOXO3-TP53 complex, oxidative stress stimulated"
7157,p53-SP1 complex
6667,p53-SP1 complex
7157,p53 homotetramer complex
5433,RNA polymerase II (RNAPII)
2963,RNA polymerase II (RNAPII)
5432,RNA polymerase II (RNAPII)
5434,RNA polymerase II (RNAPII)
5430,RNA polymerase II (RNAPII)
5431,RNA polymerase II (RNAPII)
2962,RNA polymerase II (RNAPII)
5438,RNA polymerase II (RNAPII)
5437,RNA polymerase II (RNAPII)
5439,RNA polymerase II (RNAPII)
5440,RNA polymerase II (RNAPII)
5435,RNA polymerase II (RNAPII)
5436,RNA polymerase II (RNAPII)
5441,RNA polymerase II (RNAPII)
2959,RNA polymerase II (RNAPII)
26015,RNA polymerase II (RNAPII)
9150,RNA polymerase II (RNAPII)
5433,BRCA1-core RNA polymerase II complex
5432,BRCA1-core RNA polymerase II complex
5434,BRCA1-core RNA polymerase II complex
5430,BRCA1-core RNA polymerase II complex
5431,BRCA1-core RNA polymerase II complex
5438,BRCA1-core RNA polymerase II complex
672,BRCA1-core RNA polymerase II complex
5437,BRCA1-core RNA polymerase II complex
5439,BRCA1-core RNA polymerase II complex
5440,BRCA1-core RNA polymerase II complex
5435,BRCA1-core RNA polymerase II complex
5436,BRCA1-core RNA polymerase II complex
5441,BRCA1-core RNA polymerase II complex
9076,MT1-MMP-claudin-1 complex
4323,MT1-MMP-claudin-1 complex
2353,SMAD3-SMAD4-cJun-cFos complex
3725,SMAD3-SMAD4-cJun-cFos complex
4088,SMAD3-SMAD4-cJun-cFos complex
4089,SMAD3-SMAD4-cJun-cFos complex
2353,NFAT-JUN-FOS DNA-protein complex
3725,NFAT-JUN-FOS DNA-protein complex
4773,NFAT-JUN-FOS DNA-protein complex
2353,ERG-JUN-FOS DNA-protein complex
3725,ERG-JUN-FOS DNA-protein complex
2078,ERG-JUN-FOS DNA-protein complex
2353,ETS2-FOS-JUN complex
3725,ETS2-FOS-JUN complex
2114,ETS2-FOS-JUN complex
2099,ER-alpha-GRIP1-c-Jun complex
3725,ER-alpha-GRIP1-c-Jun complex
23426,ER-alpha-GRIP1-c-Jun complex
2099,ER-alpha-c-Jun complex
3725,ER-alpha-c-Jun complex
4089,Ectodermin-SMAD4 complex
51592,Ectodermin-SMAD4 complex
10664,SMAD3-SMAD4-CTCF protein-DNA complex
4088,SMAD3-SMAD4-CTCF protein-DNA complex
4089,SMAD3-SMAD4-CTCF protein-DNA complex
6667,SMAD3-SMAD4-SP1 complex
4088,SMAD3-SMAD4-SP1 complex
4089,SMAD3-SMAD4-SP1 complex
2309,SMAD3-SMAD4-FOXO3-FOXG1 complex
2290,SMAD3-SMAD4-FOXO3-FOXG1 complex
4088,SMAD3-SMAD4-FOXO3-FOXG1 complex
4089,SMAD3-SMAD4-FOXO3-FOXG1 complex
3725,SMAD3-SMAD4-cJUN complex
4088,SMAD3-SMAD4-cJUN complex
4089,SMAD3-SMAD4-cJUN complex
7076,MMP-9-TIMP-1-LRP complex
4318,MMP-9-TIMP-1-LRP complex
4035,MMP-9-TIMP-1-LRP complex
2,LRP-1-Alpha-2-M-annexin VI complex
309,LRP-1-Alpha-2-M-annexin VI complex
4035,LRP-1-Alpha-2-M-annexin VI complex
351,Amyloid beta protein oligomer
1111,"Ubiquitin E3 ligase (CHEK1, CUL1)"
8454,"Ubiquitin E3 ligase (CHEK1, CUL1)"
9978,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
6500,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
2873,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
6502,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
8454,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
8453,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
8452,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
10920,"Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)"
8518,Elongator core complex
55250,Elongator core complex
55140,Elongator core complex
23586,"Ubiquitin E3 ligase (TRIM25, DDX58)"
7706,"Ubiquitin E3 ligase (TRIM25, DDX58)"
991,MAD2-CDC20 complex
4085,MAD2-CDC20 complex
3146,Casein kinase II-HMG1 complex
1459,Casein kinase II-HMG1 complex
1460,Casein kinase II-HMG1 complex
1457,Casein kinase II-HMG1 complex
1459,Casein kinase II complex
1460,Casein kinase II complex
1457,Casein kinase II complex
9739,HCF-1 complex
8473,HCF-1 complex
23309,HCF-1 complex
8819,HCF-1 complex
3320,HCF-1 complex
6667,HCF-1 complex
3309,HCF-1 complex
3312,HCF-1 complex
3308,HCF-1 complex
3054,HCF-1 complex
11091,HCF-1 complex
5928,HCF-1 complex
3065,HCF-1 complex
5931,HCF-1 complex
3066,HCF-1 complex
25942,HCF-1 complex
64426,HCF-1 complex
9070,HCF-1 complex
9978,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)"
8451,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)"
1642,"Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)"
4683,ATM-NBS1 complex
472,ATM-NBS1 complex
4792,"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)"
6500,"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)"
8454,"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)"
8945,"Ubiquitin E3 ligase (NFKBIA, BTRC, CUL1, SKP1A)"
4792,"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)"
6500,"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)"
8454,"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)"
23291,"Ubiquitin E3 ligase (NFKBIA, FBXW11, CUL1, SKP1A)"
3693,PXN-ITGB5-PTK2 complex
5829,PXN-ITGB5-PTK2 complex
5747,PXN-ITGB5-PTK2 complex
3551,SRC-3 complex
1147,SRC-3 complex
6738,SRC-3 complex
10499,SRC-3 complex
1387,SRC-3 complex
8517,SRC-3 complex
8202,SRC-3 complex
6738,SRC-1 complex
10499,SRC-1 complex
8648,SRC-1 complex
1387,SRC-1 complex
11091,Set1B complex
5929,Set1B complex
80335,Set1B complex
30827,Set1B complex
9070,Set1B complex
23067,Set1B complex
9739,Set1A complex
11091,Set1A complex
5929,Set1A complex
80335,Set1A complex
30827,Set1A complex
9070,Set1A complex
5663,APH1A-PSEN1-NCSTN complex
23385,APH1A-PSEN1-NCSTN complex
51107,APH1A-PSEN1-NCSTN complex
5664,APH1A-PSEN2-NCSTN complex
23385,APH1A-PSEN2-NCSTN complex
51107,APH1A-PSEN2-NCSTN complex
84894,TROY-NGR-LINGO1 complex
65078,TROY-NGR-LINGO1 complex
55504,TROY-NGR-LINGO1 complex
6118,BLM complex II
6117,BLM complex II
6119,BLM complex II
641,BLM complex II
7156,BLM complex II
80010,BLM complex II
2189,FA complex (Fanconi anemia complex)
2175,FA complex (Fanconi anemia complex)
6117,FA complex (Fanconi anemia complex)
641,FA complex (Fanconi anemia complex)
2176,FA complex (Fanconi anemia complex)
7156,FA complex (Fanconi anemia complex)
2187,FA complex (Fanconi anemia complex)
80010,FA complex (Fanconi anemia complex)
2178,FA complex (Fanconi anemia complex)
2188,FA complex (Fanconi anemia complex)
55120,FA complex (Fanconi anemia complex)
4436,MSH2-MSH6 complex
2956,MSH2-MSH6 complex
10892,TRAF6-MALT1 complex
7189,TRAF6-MALT1 complex
7186,TRAF2-MALT1 complex
10892,TRAF2-MALT1 complex
8915,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)"
7335,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)"
23118,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)"
10892,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)"
7189,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)"
9869,SETDB1-containing HMTase complex
55729,SETDB1-containing HMTase complex
8915,CARMA1-BCL10-MALT1 complex
84433,CARMA1-BCL10-MALT1 complex
10892,CARMA1-BCL10-MALT1 complex
2533,FYB-CARMA1-BCL-10-MALT1 complex
8915,FYB-CARMA1-BCL-10-MALT1 complex
84433,FYB-CARMA1-BCL-10-MALT1 complex
10892,FYB-CARMA1-BCL-10-MALT1 complex
3727,JUND-FOSB-SMAD3-SMAD4 complex
2354,JUND-FOSB-SMAD3-SMAD4 complex
4088,JUND-FOSB-SMAD3-SMAD4 complex
4089,JUND-FOSB-SMAD3-SMAD4 complex
23350,17S U2 snRNP
1665,17S U2 snRNP
23451,17S U2 snRNP
22826,17S U2 snRNP
10285,17S U2 snRNP
6629,17S U2 snRNP
6627,17S U2 snRNP
3329,17S U2 snRNP
6628,17S U2 snRNP
11338,17S U2 snRNP
6635,17S U2 snRNP
6636,17S U2 snRNP
6637,17S U2 snRNP
6632,17S U2 snRNP
6633,17S U2 snRNP
6634,17S U2 snRNP
7307,17S U2 snRNP
6426,17S U2 snRNP
10946,17S U2 snRNP
10131,17S U2 snRNP
10992,17S U2 snRNP
23450,17S U2 snRNP
10262,17S U2 snRNP
8175,17S U2 snRNP
10291,17S U2 snRNP
9879,17S U2 snRNP
84844,17S U2 snRNP
10523,17S U2 snRNP
84991,17S U2 snRNP
83443,17S U2 snRNP
10362,17S U2 snRNP
22827,17S U2 snRNP
51639,17S U2 snRNP
7334,"Ubiquitin-protein-ligase (UBE2N, UBE2V2/MMS2)"
7336,"Ubiquitin-protein-ligase (UBE2N, UBE2V2/MMS2)"
6628,"SMN complex, U7 snRNA specific"
6635,"SMN complex, U7 snRNA specific"
6636,"SMN complex, U7 snRNA specific"
6637,"SMN complex, U7 snRNA specific"
6634,"SMN complex, U7 snRNA specific"
134353,"SMN complex, U7 snRNA specific"
84967,"SMN complex, U7 snRNA specific"
6885,TAK1 complex
10454,TAK1 complex
23118,TAK1 complex
55729,MBD1-MCAF complex
4152,MBD1-MCAF complex
2309,SMAD3-SMAD4-FOXO3 complex
4088,SMAD3-SMAD4-FOXO3 complex
4089,SMAD3-SMAD4-FOXO3 complex
4088,SMAD3-SMAD4-FOXO1 complex
2308,SMAD3-SMAD4-FOXO1 complex
4089,SMAD3-SMAD4-FOXO1 complex
4088,SMAD3-SMAD4-FOXO4 complex
4303,SMAD3-SMAD4-FOXO4 complex
4089,SMAD3-SMAD4-FOXO4 complex
6839,MBD1-Suv39h1-HP1 complex
23468,MBD1-Suv39h1-HP1 complex
4152,MBD1-Suv39h1-HP1 complex
10419,PRMT5 complex
3276,PRMT1 complex
2547,TERF2-RAP1 complex
7520,TERF2-RAP1 complex
7014,TERF2-RAP1 complex
10111,TERF2-RAP1 complex
26277,TERF2-RAP1 complex
54386,TERF2-RAP1 complex
